customer_id,days_since_last_order,total_orders,avg_order_value,total_spend,tenure_days,returns_count,support_tickets,discount_usage_pct,primary_category,device_type,has_wishlist,has_reviews,loyalty_tier,email_open_rate_pct,push_notif_opt_in,churned
CUST00257,123,3,92.84,293.25,926,3,2,65.0,Beauty,Tablet,1,0,Silver,15.8,1,No
CUST00258,53,1,31.7,36.42,106,0,1,47.7,Beauty,Desktop,1,0,Silver,20.4,1,No
CUST00259,37,4,19.82,83.63,139,1,0,30.4,Home & Garden,Mobile,0,0,None,1.6,1,No
CUST00260,4,10,88.6,917.94,330,1,0,25.3,Home & Garden,Desktop,0,0,Platinum,19.8,1,No
CUST00261,42,3,32.96,113.41,275,1,0,72.3,Beauty,Tablet,1,1,Silver,58.1,0,No
CUST00262,207,5,76.73,333.09,30,3,1,21.4,Home & Garden,Mobile,1,0,None,6.2,1,Yes
CUST00263,6,6,81.4,426.05,112,2,0,8.8,Beauty,Tablet,0,0,Platinum,55.3,0,No
CUST00264,32,7,84.52,602.41,87,0,0,64.7,Electronics,Tablet,0,1,Platinum,31.2,0,No
CUST00265,94,9,44.06,379.73,549,0,1,31.1,Sports,Desktop,1,0,None,35.8,0,No
CUST00266,60,6,94.53,498.56,603,2,3,21.6,Beauty,Mobile,1,1,Platinum,2.3,1,No
CUST00267,53,4,26.1,98.34,100,2,1,26.0,Home & Garden,Mobile,1,1,Silver,9.5,0,No
CUST00268,54,6,10.0,63.14,32,1,0,53.4,Sports,Desktop,0,1,None,38.7,0,No
CUST00269,20,11,96.11,1177.93,68,1,2,42.9,Beauty,Desktop,0,0,Platinum,3.8,0,No
CUST00270,15,15,62.33,821.16,58,2,1,26.7,Fashion,Mobile,0,0,None,14.2,1,No
CUST00271,74,1,33.51,33.91,81,0,1,52.8,Beauty,Tablet,0,0,Silver,21.3,0,No
CUST00272,74,4,16.83,63.2,80,2,4,59.5,Electronics,Tablet,0,1,Gold,62.3,0,No
CUST00273,90,9,10.71,101.23,196,0,1,14.3,Fashion,Mobile,0,0,Gold,20.6,1,No
CUST00274,110,2,56.91,115.51,115,0,0,8.1,Electronics,Desktop,1,0,None,12.8,1,No
CUST00275,32,1,204.19,230.33,246,1,1,18.2,Electronics,Desktop,0,0,None,23.1,1,No
CUST00276,31,7,48.87,294.64,126,2,1,90.2,Sports,Mobile,1,1,None,43.9,1,No
CUST00277,72,7,40.89,283.66,505,0,1,19.2,Fashion,Mobile,1,0,None,13.9,1,Yes
CUST00278,47,3,53.54,145.82,903,1,0,17.5,Beauty,Desktop,0,0,Gold,48.0,1,No
CUST00279,54,6,312.11,1893.32,155,1,0,68.7,Fashion,Desktop,1,0,Gold,1.4,1,No
CUST00280,71,10,99.64,1102.09,30,0,0,44.1,Home & Garden,Desktop,0,0,Silver,3.6,1,No
CUST00281,99,2,25.87,58.12,82,2,0,23.2,Fashion,Desktop,1,1,Gold,2.5,1,No
CUST00282,18,13,55.84,703.76,32,0,0,40.4,Beauty,Mobile,1,1,None,40.5,0,No
CUST00283,21,2,71.23,155.78,126,1,1,38.3,Beauty,Mobile,0,0,Gold,19.4,0,No
CUST00284,4,6,23.45,131.44,310,1,2,26.9,Fashion,Desktop,0,0,Silver,18.7,1,No
CUST00285,38,4,100.21,341.47,219,0,0,24.4,Sports,Desktop,0,1,Silver,1.9,1,No
CUST00286,1,4,28.38,125.62,83,2,1,61.4,Fashion,Mobile,0,1,None,39.6,1,No
CUST00287,28,9,16.3,129.95,437,2,0,45.3,Beauty,Mobile,1,0,None,21.3,1,No
CUST00288,35,8,58.03,397.06,42,0,1,29.9,Home & Garden,Mobile,1,1,None,54.6,1,No
CUST00289,15,3,51.13,146.66,77,2,1,33.5,Fashion,Mobile,1,0,None,10.1,0,No
CUST00290,40,4,54.55,210.3,338,0,1,65.6,Sports,Mobile,1,0,None,19.9,1,No
CUST00291,1,2,29.62,51.73,65,3,0,35.2,Home & Garden,Mobile,1,1,Silver,38.5,1,No
CUST00292,1,13,33.11,471.0,340,2,2,46.5,Beauty,Mobile,0,0,Silver,13.8,0,No
CUST00293,77,16,134.66,2093.54,1130,2,1,51.3,Beauty,Desktop,0,1,None,24.8,1,No
CUST00294,20,5,77.7,387.33,533,4,1,25.0,Home & Garden,Mobile,0,0,None,41.7,1,No
CUST00295,6,8,25.4,188.85,52,0,1,36.6,Fashion,Desktop,0,1,Gold,16.9,1,No
CUST00296,33,1,11.47,11.51,220,2,0,49.7,Sports,Tablet,1,0,None,33.1,1,No
CUST00297,66,8,26.27,226.98,164,0,2,51.7,Electronics,Mobile,0,0,None,23.4,1,No
CUST00298,10,9,61.92,625.19,1436,1,1,9.5,Sports,Desktop,0,1,None,13.4,0,No
CUST00299,43,7,32.93,263.05,1000,1,0,28.4,Home & Garden,Mobile,0,1,Silver,49.2,1,No
CUST00300,4,12,30.95,363.24,40,2,1,90.1,Beauty,Mobile,1,0,None,10.4,1,No
CUST00301,2,3,34.08,117.27,718,0,1,38.3,Fashion,Desktop,1,1,Silver,68.4,0,No
CUST00302,34,3,51.51,145.02,64,1,2,48.1,Fashion,Tablet,1,1,None,29.5,0,No
CUST00303,35,1,102.28,87.15,115,2,2,23.1,Electronics,Desktop,1,0,None,5.2,0,Yes
CUST00304,45,1,54.58,58.96,130,3,1,66.8,Sports,Mobile,1,0,None,47.9,1,No
CUST00305,58,4,57.37,207.34,101,1,0,25.8,Electronics,Mobile,0,1,Gold,63.2,1,No
CUST00306,167,6,45.61,236.92,575,0,1,22.7,Fashion,Mobile,0,1,None,69.8,1,No
CUST00307,32,6,36.62,247.67,120,1,0,32.4,Fashion,Desktop,1,1,None,14.1,1,No
CUST00308,17,5,111.65,607.12,509,0,1,60.6,Beauty,Mobile,1,0,Silver,14.2,1,No
CUST00309,71,11,98.88,958.03,1554,0,0,21.8,Home & Garden,Desktop,1,1,Silver,25.7,1,No
CUST00310,14,7,280.4,2125.86,551,1,0,69.9,Electronics,Desktop,1,1,None,2.0,0,No
CUST00311,26,22,88.98,2159.58,127,2,2,50.2,Home & Garden,Mobile,0,0,Silver,41.4,0,No
CUST00312,3,3,36.64,123.29,372,0,1,51.3,Electronics,Desktop,0,1,None,20.3,0,No
CUST00313,1,3,26.48,80.48,229,2,1,34.0,Electronics,Desktop,0,1,None,44.6,1,No
CUST00314,147,6,117.02,744.97,463,1,0,76.0,Home & Garden,Tablet,0,1,None,0.6,0,Yes
CUST00315,81,7,28.45,214.82,49,1,1,36.0,Fashion,Mobile,0,1,None,31.0,1,No
CUST00316,53,6,104.35,661.53,304,1,0,45.8,Electronics,Mobile,0,0,Silver,39.9,1,No
CUST00317,23,6,29.73,186.24,445,5,0,82.2,Electronics,Tablet,1,0,Silver,8.6,1,Yes
CUST00318,8,4,72.19,292.88,429,1,0,85.2,Fashion,Mobile,1,1,None,31.0,0,No
CUST00319,7,10,23.39,232.44,993,1,1,28.1,Sports,Desktop,0,0,Platinum,54.9,0,No
CUST00320,12,19,101.89,2224.05,30,0,0,22.4,Beauty,Mobile,1,1,None,42.5,0,No
CUST00321,35,1,20.35,19.36,127,3,0,31.5,Electronics,Tablet,1,1,None,21.4,1,No
CUST00322,56,24,67.92,1428.73,194,3,0,55.2,Beauty,Mobile,1,1,Gold,16.8,1,No
CUST00323,48,8,46.61,402.53,111,2,1,57.0,Electronics,Mobile,0,0,Silver,21.9,1,No
CUST00324,14,4,59.23,216.58,111,1,0,27.3,Home & Garden,Desktop,0,1,Silver,31.9,1,No
CUST00325,139,6,39.78,241.02,58,1,0,21.5,Beauty,Mobile,0,0,Silver,14.8,1,No
CUST00326,60,1,39.04,34.31,502,2,0,56.8,Fashion,Desktop,0,0,Platinum,18.5,1,No
CUST00327,36,1,61.8,64.01,716,2,0,56.6,Fashion,Desktop,0,0,None,34.7,1,No
CUST00328,42,14,24.49,388.53,30,0,2,15.8,Sports,Desktop,1,1,Silver,30.2,1,No
CUST00329,24,1,24.38,26.01,50,1,0,53.6,Electronics,Tablet,1,1,Silver,51.7,0,No
CUST00330,12,2,40.98,74.94,77,0,0,67.8,Electronics,Desktop,1,0,None,57.7,1,No
CUST00331,19,2,39.73,90.69,213,0,0,24.6,Sports,Mobile,1,0,None,46.2,1,No
CUST00332,63,12,24.43,276.19,469,0,1,49.5,Sports,Mobile,1,1,None,14.7,1,No
CUST00333,1,6,114.36,673.11,30,1,1,32.3,Fashion,Desktop,1,0,None,18.7,1,No
CUST00334,5,2,41.78,83.51,303,1,1,29.5,Home & Garden,Desktop,1,1,Silver,4.9,1,No
CUST00335,2,7,45.54,365.71,48,1,1,10.5,Electronics,Tablet,1,0,Silver,44.8,0,No
CUST00336,1,13,18.88,213.7,1066,2,0,16.1,Sports,Mobile,1,0,Silver,14.7,1,No
CUST00337,87,1,286.38,303.28,687,1,1,31.1,Fashion,Mobile,1,0,Silver,30.8,1,Yes
CUST00338,54,1,380.56,364.8,896,0,2,67.4,Home & Garden,Desktop,1,1,Platinum,11.0,1,No
CUST00339,28,9,29.24,229.87,33,0,0,64.3,Electronics,Mobile,1,1,Silver,3.1,1,No
CUST00340,4,8,145.6,1316.82,200,2,1,67.0,Home & Garden,Mobile,0,0,Silver,52.3,1,No
CUST00341,30,6,50.73,312.59,54,2,0,47.3,Beauty,Tablet,1,1,None,27.4,0,No
CUST00342,28,7,196.96,1483.58,275,2,0,69.6,Fashion,Mobile,1,1,None,38.0,1,No
CUST00343,8,5,71.45,329.43,79,1,0,39.5,Sports,Mobile,1,1,Gold,23.8,1,No
CUST00344,25,1,59.13,63.77,441,0,2,67.1,Electronics,Desktop,1,0,Gold,3.3,1,No
CUST00345,22,6,10.0,65.91,309,1,2,54.8,Sports,Mobile,0,1,Gold,24.2,1,No
CUST00346,43,15,27.03,397.04,254,2,0,38.7,Beauty,Mobile,1,0,Gold,13.5,0,No
CUST00347,45,5,55.5,283.49,523,0,1,22.1,Beauty,Mobile,0,1,None,5.1,0,No
CUST00348,2,1,64.0,73.06,208,1,0,56.8,Beauty,Desktop,1,1,Silver,8.6,1,No
CUST00349,21,3,20.66,68.43,94,2,0,50.9,Fashion,Desktop,1,1,Gold,23.0,1,No
CUST00350,44,4,30.48,119.9,290,2,0,39.2,Fashion,Mobile,1,0,Silver,30.0,1,No
CUST00351,31,2,85.01,178.41,944,2,1,31.2,Beauty,Mobile,0,1,Platinum,46.6,0,No
CUST00352,87,4,18.06,78.4,275,0,1,49.1,Fashion,Desktop,1,1,Silver,43.2,1,No
CUST00353,48,5,60.76,260.45,297,3,1,56.7,Electronics,Desktop,1,0,Silver,22.3,0,No
CUST00354,8,8,146.99,1207.09,818,1,1,38.8,Electronics,Tablet,1,0,Platinum,4.9,1,No
CUST00355,3,12,74.32,1021.48,217,1,0,67.6,Beauty,Mobile,1,0,Silver,15.8,1,No
CUST00356,46,10,71.41,809.9,1684,1,0,27.7,Beauty,Desktop,1,1,Platinum,37.2,0,No
CUST00357,1,1,10.85,11.93,52,0,1,38.2,Fashion,Mobile,1,1,None,12.7,1,No
CUST00358,39,4,28.29,99.79,231,1,1,40.2,Fashion,Mobile,1,0,Silver,24.0,1,No
CUST00359,126,1,282.41,324.27,71,2,1,61.2,Home & Garden,Mobile,1,1,None,38.3,0,No
CUST00360,38,1,33.81,34.92,181,0,0,49.1,Fashion,Desktop,1,1,None,5.9,0,No
CUST00361,22,10,150.14,1376.59,56,2,0,20.4,Home & Garden,Desktop,1,1,None,25.6,0,No
CUST00362,46,2,33.49,70.48,75,0,0,46.0,Fashion,Mobile,1,0,None,28.5,1,No
CUST00363,27,10,43.72,483.96,71,1,1,34.6,Electronics,Tablet,1,1,Silver,11.2,0,No
CUST00364,35,7,82.47,510.15,115,2,1,25.4,Electronics,Mobile,1,0,Silver,64.1,1,No
CUST00365,127,7,59.18,466.01,43,1,3,28.7,Fashion,Mobile,1,1,Gold,65.2,0,Yes
CUST00366,21,8,74.08,667.35,497,1,1,43.0,Electronics,Mobile,0,1,None,11.4,1,No
CUST00367,146,8,28.37,193.83,74,1,0,30.0,Sports,Tablet,1,0,Silver,22.3,1,Yes
CUST00368,106,4,22.0,98.57,161,2,1,43.2,Home & Garden,Tablet,1,1,None,9.8,0,No
CUST00369,9,4,26.88,121.93,30,4,2,21.8,Electronics,Mobile,0,0,Gold,34.0,1,No
CUST00370,3,13,35.66,399.28,33,1,0,21.1,Fashion,Mobile,1,0,Silver,18.8,0,No
CUST00371,4,4,45.45,170.57,679,2,1,37.6,Fashion,Desktop,1,0,Gold,49.6,1,No
CUST00372,1,16,125.19,1926.79,544,2,1,75.2,Beauty,Desktop,0,0,None,26.0,1,No
CUST00373,4,5,58.55,279.48,551,2,2,36.0,Sports,Desktop,0,1,None,22.5,1,No
CUST00374,51,2,80.45,173.4,158,1,2,16.0,Fashion,Mobile,1,1,None,10.6,1,No
CUST00375,3,7,61.15,409.83,45,2,0,33.5,Fashion,Mobile,0,0,None,7.6,1,No
CUST00376,17,9,22.37,228.91,34,1,1,71.2,Fashion,Mobile,1,0,Gold,49.5,1,No
CUST00377,83,5,55.36,317.9,279,3,0,69.1,Fashion,Tablet,0,1,None,28.7,1,No
CUST00378,1,8,60.62,458.31,528,2,1,39.8,Electronics,Mobile,1,1,None,41.6,1,No
CUST00379,75,1,100.28,100.54,691,1,2,46.5,Home & Garden,Tablet,1,0,Silver,3.0,0,No
CUST00380,14,2,23.22,47.24,102,0,0,79.9,Sports,Mobile,1,1,Silver,42.8,1,No
CUST00381,5,6,10.67,65.55,116,1,1,24.4,Beauty,Desktop,1,0,None,14.9,0,No
CUST00382,53,7,62.87,423.48,31,2,1,50.0,Sports,Mobile,0,1,Silver,3.2,1,No
CUST00383,44,17,72.46,1108.39,446,0,1,67.6,Electronics,Tablet,1,0,Silver,2.0,1,No
CUST00384,94,1,47.3,40.98,96,1,0,28.5,Home & Garden,Tablet,1,0,Gold,34.6,0,No
CUST00385,59,7,55.84,344.72,196,2,0,25.8,Sports,Mobile,1,1,None,27.9,0,No
CUST00386,73,6,110.28,741.34,793,1,1,14.8,Electronics,Mobile,1,1,None,15.4,1,No
CUST00387,14,12,37.82,423.94,418,1,3,35.6,Sports,Mobile,1,0,None,9.6,1,No
CUST00388,8,1,43.69,38.14,30,1,0,50.4,Electronics,Tablet,1,0,Gold,15.4,0,No
CUST00389,62,15,58.16,904.73,30,1,1,57.0,Sports,Mobile,1,0,None,23.9,1,No
CUST00390,73,3,20.58,53.87,464,2,2,26.9,Electronics,Mobile,0,1,None,3.2,0,No
CUST00391,209,1,48.35,42.11,241,0,1,13.1,Fashion,Tablet,1,0,Silver,19.7,1,No
CUST00392,23,1,51.88,53.77,382,0,0,48.5,Electronics,Desktop,0,0,Silver,54.3,1,No
CUST00393,20,14,202.28,2909.57,51,0,0,54.3,Electronics,Tablet,1,0,Silver,18.2,1,No
CUST00394,67,7,43.01,259.66,616,0,1,32.4,Sports,Desktop,1,1,None,33.4,0,No
CUST00395,18,1,64.07,63.31,445,2,0,31.9,Electronics,Mobile,1,0,None,36.7,1,No
CUST00396,120,9,113.85,1004.91,664,0,1,10.5,Beauty,Tablet,1,1,Silver,41.6,1,No
CUST00397,87,3,27.94,84.99,125,0,1,37.2,Sports,Desktop,1,1,None,63.7,1,No
CUST00398,25,13,164.12,2285.8,96,2,0,76.1,Sports,Desktop,1,1,Silver,2.8,0,No
CUST00399,62,6,223.88,1255.75,49,1,0,18.1,Sports,Mobile,1,1,None,18.3,1,No
CUST00400,63,12,53.35,627.29,798,0,1,31.0,Sports,Tablet,0,1,Platinum,34.5,0,No
CUST00401,4,6,35.46,231.45,58,1,0,34.9,Electronics,Tablet,1,0,None,51.4,1,No
CUST00402,104,1,200.68,226.12,38,3,0,34.9,Sports,Mobile,1,0,None,35.8,0,No
CUST00403,31,7,103.18,807.05,64,0,1,14.5,Electronics,Mobile,1,0,Silver,46.1,0,No
CUST00404,78,4,58.3,231.64,442,1,0,42.7,Electronics,Desktop,0,1,None,4.6,0,No
CUST00405,17,3,170.97,516.12,660,1,2,43.3,Electronics,Mobile,1,1,Silver,21.1,1,No
CUST00406,101,6,157.09,950.77,499,3,2,26.9,Beauty,Mobile,1,1,None,41.1,0,No
CUST00407,22,12,41.72,556.02,248,2,1,24.4,Electronics,Desktop,1,1,Silver,13.0,1,No
CUST00408,1,3,66.62,220.24,1529,0,2,36.4,Fashion,Mobile,0,1,Silver,18.2,1,No
CUST00409,106,2,86.61,163.43,30,1,1,21.4,Home & Garden,Tablet,1,0,Silver,5.9,0,No
CUST00410,4,5,55.87,251.1,605,0,0,33.7,Home & Garden,Tablet,1,0,None,51.9,1,No
CUST00411,17,11,17.94,190.18,167,0,3,51.4,Electronics,Tablet,1,0,None,8.4,1,No
CUST00412,134,4,25.77,96.54,182,0,0,49.6,Home & Garden,Mobile,1,1,Silver,64.1,0,No
CUST00413,135,10,18.42,209.11,40,3,0,33.0,Fashion,Mobile,1,0,Gold,4.5,1,No
CUST00414,38,8,80.99,602.42,30,2,1,54.6,Home & Garden,Desktop,1,1,Silver,22.7,1,No
CUST00415,44,11,21.17,210.6,114,1,2,34.6,Home & Garden,Desktop,0,1,None,20.3,1,No
CUST00416,26,4,63.68,285.25,57,2,3,53.8,Sports,Mobile,1,0,None,12.2,1,No
CUST00417,15,9,236.4,1863.66,198,1,1,41.8,Sports,Mobile,1,0,Silver,7.7,0,No
CUST00418,17,7,171.09,1111.5,47,2,0,37.7,Electronics,Desktop,1,1,None,33.7,1,No
CUST00419,50,4,12.55,49.28,44,1,1,61.7,Electronics,Desktop,1,1,Silver,18.8,1,No
CUST00420,62,8,19.63,161.52,628,1,1,23.0,Sports,Desktop,0,1,None,42.4,1,No
CUST00421,70,9,29.34,250.41,762,0,3,32.6,Home & Garden,Mobile,1,0,None,6.9,1,No
CUST00422,70,5,21.43,107.03,999,2,0,17.4,Beauty,Desktop,0,0,None,34.2,1,No
CUST00423,4,6,14.54,79.36,342,1,2,25.9,Home & Garden,Desktop,1,1,Silver,20.1,1,No
CUST00424,30,8,54.13,442.69,442,0,1,34.0,Beauty,Desktop,1,1,Gold,24.7,1,No
CUST00425,2,6,95.97,559.9,541,2,0,65.2,Electronics,Desktop,0,1,None,7.8,1,No
CUST00426,35,1,117.12,129.39,322,3,1,38.0,Beauty,Mobile,0,0,Silver,21.7,1,No
CUST00427,26,4,37.35,145.62,120,0,0,26.6,Sports,Tablet,1,0,None,4.4,0,Yes
CUST00428,98,2,43.92,86.36,51,0,2,44.1,Fashion,Mobile,1,0,Platinum,14.5,1,No
CUST00429,19,6,72.57,447.46,81,3,1,22.6,Fashion,Mobile,0,0,Silver,2.9,0,No
CUST00430,5,7,50.06,310.81,550,0,2,31.9,Home & Garden,Desktop,0,1,None,21.5,1,No
CUST00431,6,2,104.43,187.36,357,2,0,30.6,Sports,Mobile,1,0,Gold,29.3,1,No
CUST00432,64,4,77.04,334.99,182,2,1,47.8,Sports,Mobile,0,0,None,12.6,1,No
CUST00433,43,9,40.41,338.97,30,0,1,53.2,Home & Garden,Mobile,1,1,None,30.6,1,No
CUST00434,4,3,12.36,39.13,92,0,0,46.7,Home & Garden,Desktop,1,1,None,30.9,1,No
CUST00435,3,1,181.13,159.25,391,2,1,49.0,Sports,Tablet,1,1,None,39.0,1,No
CUST00436,54,20,31.54,691.71,215,1,1,64.8,Electronics,Desktop,1,1,None,39.8,1,No
CUST00437,3,6,72.68,499.95,171,0,1,23.3,Beauty,Desktop,0,0,Silver,54.7,0,No
CUST00438,77,4,11.78,45.33,112,2,0,23.6,Fashion,Desktop,1,0,Gold,7.0,0,No
CUST00439,55,3,54.11,162.6,280,0,1,13.7,Home & Garden,Tablet,1,1,Gold,36.0,1,No
CUST00440,3,10,59.16,581.43,1017,2,0,52.6,Sports,Mobile,0,1,Gold,40.5,1,No
CUST00441,3,6,61.49,412.57,694,2,2,29.6,Home & Garden,Mobile,1,0,Silver,40.7,0,No
CUST00442,194,7,608.52,3633.39,30,2,0,28.6,Electronics,Mobile,1,0,None,18.2,1,No
CUST00443,21,1,32.95,34.47,196,3,0,58.4,Sports,Mobile,0,0,None,30.2,1,No
CUST00444,20,10,105.27,1100.82,119,2,1,41.3,Home & Garden,Mobile,1,0,None,19.5,1,No
CUST00445,75,5,82.98,400.26,214,0,1,20.4,Electronics,Mobile,0,0,None,56.2,1,No
CUST00446,132,14,31.72,406.69,279,3,0,75.0,Electronics,Tablet,1,0,Gold,10.4,1,No
CUST00447,192,3,104.02,287.69,66,1,1,45.7,Fashion,Desktop,0,0,None,5.2,1,No
CUST00448,62,5,47.87,260.92,456,0,2,49.7,Electronics,Mobile,0,0,Gold,35.9,1,No
CUST00449,21,6,109.97,573.93,193,1,2,49.0,Home & Garden,Mobile,1,0,None,26.8,1,No
CUST00450,3,4,262.11,1068.51,1448,3,2,16.0,Home & Garden,Desktop,0,0,None,40.7,0,No
CUST00451,67,2,61.6,116.06,30,2,1,36.1,Beauty,Desktop,1,0,Gold,12.1,1,No
CUST00452,36,5,43.6,202.65,63,0,0,15.8,Home & Garden,Desktop,1,1,Silver,7.6,1,No
CUST00453,24,8,126.63,1014.78,350,0,0,48.7,Fashion,Mobile,1,1,Silver,31.1,1,No
CUST00454,106,4,166.89,747.24,356,1,0,24.6,Electronics,Desktop,0,0,None,16.6,1,No
CUST00455,5,16,26.93,446.15,261,0,2,69.1,Electronics,Tablet,0,0,None,4.6,1,Yes
CUST00456,30,14,38.0,578.06,1072,1,1,26.3,Sports,Mobile,1,0,None,27.7,0,No
CUST00457,1,24,93.72,2317.22,161,1,0,51.4,Electronics,Desktop,1,1,Gold,19.4,1,No
CUST00458,28,7,49.13,364.31,161,2,2,3.1,Home & Garden,Mobile,1,0,None,49.5,1,No
CUST00459,2,4,25.45,99.74,723,0,2,67.0,Beauty,Mobile,1,0,Silver,19.5,0,No
CUST00460,5,5,84.15,474.52,231,2,0,70.5,Sports,Desktop,1,1,Gold,17.5,1,No
CUST00461,5,9,93.43,841.36,130,0,0,51.6,Electronics,Desktop,1,0,Silver,9.1,1,No
CUST00462,47,6,41.78,254.57,380,0,1,3.9,Electronics,Desktop,1,0,Silver,2.6,0,No
CUST00463,61,14,57.34,808.77,290,3,1,57.8,Electronics,Tablet,1,0,Gold,13.4,1,No
CUST00464,39,10,34.42,325.22,109,1,0,1.5,Electronics,Mobile,1,0,Silver,22.9,0,No
CUST00465,147,16,22.73,334.36,106,1,2,11.4,Fashion,Desktop,1,0,None,23.7,0,No
CUST00466,21,5,36.68,159.95,151,0,1,19.0,Home & Garden,Mobile,0,1,None,54.2,1,No
CUST00467,15,12,57.92,740.53,30,0,2,65.0,Beauty,Tablet,1,0,None,16.8,1,No
CUST00468,91,5,16.78,78.6,857,2,2,82.8,Fashion,Mobile,1,0,None,5.1,0,Yes
CUST00469,11,8,38.89,300.78,60,0,3,35.3,Home & Garden,Mobile,1,1,None,19.9,1,No
CUST00470,148,1,58.57,65.95,64,0,0,72.7,Electronics,Tablet,0,0,None,45.2,0,Yes
CUST00471,1,20,141.99,2896.41,312,0,0,17.3,Sports,Desktop,1,1,None,18.1,1,No
CUST00472,157,7,42.52,261.66,386,0,1,71.9,Sports,Tablet,1,0,None,49.8,0,Yes
CUST00473,1,3,20.15,65.88,400,1,1,29.5,Home & Garden,Mobile,0,1,None,43.6,0,No
CUST00474,99,7,46.17,299.55,141,2,0,49.0,Electronics,Desktop,1,0,Silver,4.6,1,No
CUST00475,33,11,34.7,387.74,619,1,0,41.1,Sports,Desktop,1,0,Platinum,30.3,0,No
CUST00476,223,5,84.92,425.87,235,2,0,44.2,Beauty,Tablet,1,0,Silver,12.1,1,No
CUST00477,3,7,41.67,268.77,173,0,0,45.2,Electronics,Mobile,0,0,None,21.3,0,No
CUST00478,36,7,10.0,61.93,498,2,1,63.9,Fashion,Mobile,1,0,None,32.9,1,No
CUST00479,156,6,800.0,4384.22,83,1,2,44.8,Electronics,Desktop,1,1,None,8.8,1,No
CUST00480,33,4,61.18,215.16,590,3,0,65.2,Electronics,Mobile,1,1,None,4.4,1,No
CUST00481,44,7,58.64,382.85,232,2,1,34.9,Electronics,Desktop,0,1,Gold,43.2,1,No
CUST00482,53,8,15.91,146.27,690,1,3,47.5,Beauty,Tablet,1,1,Silver,57.4,1,No
CUST00483,27,7,16.92,114.96,67,0,0,41.2,Fashion,Tablet,1,0,None,30.8,1,No
CUST00484,44,12,50.73,675.22,824,1,2,27.2,Fashion,Mobile,0,0,Silver,6.7,0,No
CUST00485,39,4,71.45,290.02,349,0,1,75.9,Electronics,Desktop,0,1,None,9.0,1,No
CUST00486,104,4,95.75,402.14,288,1,1,13.5,Electronics,Desktop,1,1,None,64.4,1,No
CUST00487,2,3,66.02,177.64,164,0,0,43.4,Beauty,Mobile,1,0,Silver,42.8,0,No
CUST00488,14,5,21.14,98.56,939,1,0,12.0,Home & Garden,Desktop,1,0,None,25.6,0,Yes
CUST00489,135,8,10.0,80.25,176,0,0,34.0,Fashion,Tablet,1,1,Gold,2.2,0,No
CUST00490,99,6,50.39,336.91,207,1,1,18.1,Electronics,Mobile,0,1,Silver,16.6,1,No
CUST00491,27,3,35.62,92.21,456,0,2,39.6,Beauty,Desktop,1,0,None,18.1,0,No
CUST00492,43,12,19.88,239.06,100,1,0,45.7,Sports,Mobile,0,1,None,20.0,1,No
CUST00493,14,1,105.89,91.63,103,2,2,39.6,Home & Garden,Tablet,1,0,Silver,15.8,0,No
CUST00494,9,9,15.48,137.52,447,0,0,63.3,Electronics,Mobile,1,0,Silver,36.7,1,No
CUST00495,28,2,89.44,185.8,41,4,1,43.2,Home & Garden,Desktop,0,1,None,12.9,1,No
CUST00496,19,4,17.67,75.87,519,3,1,9.5,Electronics,Desktop,1,1,None,31.3,1,No
CUST00497,39,12,60.78,650.27,294,1,0,14.5,Electronics,Desktop,1,1,Silver,59.2,0,No
CUST00498,3,1,115.26,103.73,232,2,1,31.5,Home & Garden,Mobile,0,1,Silver,13.4,1,No
CUST00499,164,3,41.66,123.86,78,2,0,80.9,Electronics,Desktop,0,0,None,22.6,1,No
CUST00500,192,10,211.02,2425.49,463,2,1,51.9,Sports,Desktop,1,1,Silver,29.4,1,No
CUST00501,53,10,253.23,2422.94,490,1,0,39.6,Beauty,Mobile,1,0,None,26.4,0,No
CUST00502,34,1,66.01,64.57,197,2,0,24.6,Fashion,Desktop,0,1,Gold,17.8,1,No
CUST00503,16,17,84.19,1402.22,147,1,0,20.2,Sports,Mobile,1,0,None,43.6,1,No
CUST00504,75,2,127.56,223.03,84,1,0,39.6,Fashion,Desktop,0,1,None,22.6,0,No
CUST00505,51,3,84.4,274.03,421,2,0,56.9,Home & Garden,Desktop,1,0,Gold,5.0,0,No
CUST00506,7,4,77.46,286.89,306,1,1,32.6,Home & Garden,Mobile,0,1,None,35.0,0,No
CUST00507,108,1,35.9,38.09,69,4,1,18.6,Home & Garden,Mobile,1,0,None,41.9,1,Yes
CUST00508,77,1,14.16,14.05,474,1,0,28.0,Electronics,Mobile,1,0,None,39.7,0,No
CUST00509,134,18,17.96,334.12,641,2,0,55.8,Sports,Desktop,0,0,Gold,42.7,1,Yes
CUST00510,58,8,367.2,2544.52,30,0,1,21.6,Fashion,Mobile,0,0,None,31.0,0,No
CUST00511,42,14,70.67,1105.13,444,1,2,31.8,Home & Garden,Desktop,0,0,None,7.2,1,No
CUST00512,24,8,44.86,331.3,574,0,1,82.9,Beauty,Mobile,1,0,Silver,10.9,1,No
CUST00513,121,1,150.0,157.65,1430,2,0,17.5,Sports,Mobile,1,0,None,21.2,1,Yes
CUST00514,90,5,29.98,163.3,81,2,0,24.9,Fashion,Mobile,1,0,Silver,8.1,1,No
CUST00515,2,11,87.05,969.05,139,3,1,63.2,Beauty,Mobile,0,1,Silver,30.7,0,No
